,order_id,customer_id,product_id,order_date,quantity,payment_id,payment_method,payment_status,payment_date,product_name,category,price,stock,name,gender,age,join_date,city,shipping_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date,total_sales
9157,O003435,C0860,P0115,2025-08-20 01:45:11,4,PAY003435,Mobile Payment,Completed,2025-08-20 02:40:11,식품 상품_115,의류,58200,9,하서준,Male,22,2025-01-10,금산군,S003435,한진택배,Delivered,2025-08-20 19:40:11,2025-08-22 19:40:11,232800
9158,O004432,C1490,P0191,2025-08-20 02:51:38,4,PAY004432,Bank Transfer,Completed,2025-08-20 03:06:38,가구 상품_191,의류,96900,179,이지훈,Male,64,2023-09-07,용인시 처인구,S004432,한진택배,Delivered,2025-08-20 12:06:38,2025-08-23 12:06:38,387600
9159,O003496,C1414,P0065,2025-08-20 05:57:17,3,PAY003496,Bank Transfer,Completed,2025-08-20 06:44:17,의류 상품_65,전자제품,85800,27,김은영,Male,25,2025-06-18,남양주시,S003496,롯데택배,Delivered,2025-08-20 22:44:17,2025-08-25 22:44:17,257400
9160,O000305,C1797,P0089,2025-08-20 07:17:26,3,PAY000305,Bank Transfer,Pending,,가구 상품_89,스포츠용품,73500,135,이정희,Female,67,2024-06-06,포천시,,,,,,220500
9161,O008121,C0929,P0280,2025-08-20 07:19:14,3,PAY008121,Mobile Payment,Completed,2025-08-20 07:45:14,전자제품 상품_280,식품,89300,16,구진우,Male,24,2023-05-04,논산시,S008121,대한통운,Shipped,2025-08-21 05:45:14,,267900
9162,O000963,C0149,P0491,2025-08-20 07:56:11,5,PAY000963,Credit Card,Completed,2025-08-20 08:50:11,전자제품 상품_491,식품,26800,31,진재현,Female,33,2023-01-08,성남시 중원구,S000963,한진택배,Preparing,2025-08-20 18:50:11,,134000
9163,O001378,C0120,P0158,2025-08-20 09:45:47,5,PAY001378,Credit Card,Completed,2025-08-20 10:29:47,도서 상품_158,스포츠용품,33900,18,이지영,Female,67,2024-10-10,고성군,S001378,대한통운,Delivered,2025-08-20 16:29:47,2025-08-21 16:29:47,169500
9164,O006727,C0054,P0127,2025-08-20 13:43:56,1,PAY006727,Bank Transfer,Completed,2025-08-20 13:44:56,가구 상품_127,화장품,62500,75,김옥자,Male,51,2025-09-18,하남시,S006727,롯데택배,Shipped,2025-08-20 23:44:56,,62500
9165,O001909,C1500,P0168,2025-08-20 14:30:58,4,PAY001909,Mobile Payment,Completed,2025-08-20 15:02:58,가구 상품_168,스포츠용품,18000,4,안지현,Female,15,2025-08-19,양평군,S001909,롯데택배,Shipped,2025-08-21 03:02:58,,72000
9166,O003434,C0146,P0461,2025-08-20 16:20:13,3,PAY003434,Bank Transfer,Completed,2025-08-20 17:09:13,전자제품 상품_461,가구,24100,23,하종수,Male,58,2025-04-04,수원시 팔달구,S003434,한진택배,Shipped,2025-08-21 01:09:13,,72300
9167,O004113,C0224,P0231,2025-08-20 18:19:43,1,PAY004113,Credit Card,Completed,2025-08-20 19:07:43,가구 상품_231,전자제품,7300,87,황미영,Male,62,2023-11-14,음성군,S004113,한진택배,Shipped,2025-08-21 01:07:43,,7300
9168,O001254,C0212,P0189,2025-08-20 18:27:37,2,PAY001254,Bank Transfer,Completed,2025-08-20 18:52:37,가구 상품_189,전자제품,73200,189,최예은,Female,16,2025-04-10,원주시,S001254,롯데택배,Shipped,2025-08-21 07:52:37,,146400
9169,O003904,C0989,P0173,2025-08-20 19:41:11,4,PAY003904,Credit Card,Completed,2025-08-20 20:19:11,식품 상품_173,스포츠용품,97700,146,김승현,Female,20,2025-07-25,옥천군,S003904,롯데택배,Cancelled,2025-08-21 16:19:11,,390800
9170,O006876,C1115,P0031,2025-08-20 19:44:50,4,PAY006876,Credit Card,Completed,2025-08-20 19:46:50,식품 상품_31,가구,6900,47,김광수,Female,25,2024-09-03,청주시 상당구,S006876,우체국택배,Delivered,2025-08-21 05:46:50,2025-08-22 05:46:50,27600
9171,O006617,C0041,P0251,2025-08-20 21:25:54,1,PAY006617,Credit Card,Completed,2025-08-20 22:03:54,식품 상품_251,의류,8100,0,김도윤,Male,53,2023-11-16,광주시,S006617,대한통운,Delivered,2025-08-21 22:03:54,2025-08-26 22:03:54,8100
9172,O003242,C0955,P0391,2025-08-20 22:17:37,1,PAY003242,Bank Transfer,Completed,2025-08-20 23:14:37,도서 상품_391,전자제품,98900,165,김수진,Female,60,2023-09-20,고양시 덕양구,S003242,롯데택배,Delivered,2025-08-21 14:14:37,2025-08-22 14:14:37,98900
9173,O000890,C0948,P0449,2025-08-20 22:29:04,2,PAY000890,Mobile Payment,Pending,,의류 상품_449,스포츠용품,54200,136,권수진,Male,52,2024-01-17,보령시,,,,,,108400
9174,O006316,C1588,P0199,2025-08-21 05:52:43,5,PAY006316,Credit Card,Completed,2025-08-21 06:48:43,화장품 상품_199,전자제품,90700,100,황예원,Male,27,2023-07-21,안산시 상록구,S006316,대한통운,Delivered,2025-08-21 12:48:43,2025-08-23 12:48:43,453500
9175,O001397,C0347,P0396,2025-08-21 07:17:55,5,PAY001397,Credit Card,Completed,2025-08-21 08:05:55,식품 상품_396,의류,89700,58,김서영,Male,24,2025-09-23,평택시,S001397,한진택배,Delivered,2025-08-21 19:05:55,2025-08-24 19:05:55,448500
9176,O006038,C0951,P0201,2025-08-21 08:20:48,5,PAY006038,Bank Transfer,Completed,2025-08-21 09:01:48,스포츠용품 상품_201,가구,84500,15,박은경,Female,44,2024-05-26,부천시 오정구,S006038,롯데택배,Delivered,2025-08-21 17:01:48,2025-08-22 17:01:48,422500
9177,O002105,C1554,P0137,2025-08-21 08:41:23,2,PAY002105,Bank Transfer,Completed,2025-08-21 09:28:23,도서 상품_137,화장품,75100,3,장정희,Female,43,2023-01-20,고양시 일산서구,S002105,대한통운,Delivered,2025-08-21 22:28:23,2025-08-25 22:28:23,150200
9178,O000077,C1606,P0404,2025-08-21 11:05:48,2,PAY000077,Bank Transfer,Completed,2025-08-21 11:13:48,가구 상품_404,식품,15700,180,윤윤서,Male,55,2025-01-08,횡성군,S000077,롯데택배,Delivered,2025-08-22 10:13:48,2025-08-25 10:13:48,31400
9179,O008398,C0623,P0134,2025-08-21 14:06:08,5,PAY008398,Bank Transfer,Completed,2025-08-21 14:59:08,가구 상품_134,의류,61900,113,심병철,Female,22,2025-03-14,청주시 청원구,S008398,우체국택배,Delivered,2025-08-22 01:59:08,2025-08-25 01:59:08,309500
9180,O003997,C0788,P0349,2025-08-21 17:28:59,1,PAY003997,Credit Card,Completed,2025-08-21 18:00:59,식품 상품_349,화장품,36300,149,박성호,Female,15,2023-04-22,구리시,S003997,한진택배,Delivered,2025-08-21 22:00:59,2025-08-23 22:00:59,36300
9181,O004863,C0679,P0085,2025-08-21 18:02:05,3,PAY004863,Bank Transfer,Completed,2025-08-21 18:32:05,의류 상품_85,전자제품,29100,39,윤영호,Male,15,2023-12-15,수원시 권선구,S004863,한진택배,Shipped,2025-08-22 16:32:05,,87300
9182,O006194,C0381,P0315,2025-08-21 19:56:48,3,PAY006194,Mobile Payment,Completed,2025-08-21 20:13:48,의류 상품_315,스포츠용품,92500,94,이서연,Female,57,2025-05-22,고성군,S006194,롯데택배,Preparing,2025-08-21 23:13:48,,277500
9183,O009427,C1516,P0163,2025-08-21 20:28:59,3,PAY009427,Bank Transfer,Completed,2025-08-21 21:06:59,식품 상품_163,전자제품,19400,65,류민준,Female,23,2024-04-25,연천군,S009427,대한통운,Shipped,2025-08-22 00:06:59,,58200
9184,O000033,C1170,P0461,2025-08-21 20:35:02,5,PAY000033,Credit Card,Completed,2025-08-21 20:49:02,전자제품 상품_461,가구,24100,23,장정식,Male,68,2023-10-22,광주시,S000033,우체국택배,Delivered,2025-08-22 07:49:02,2025-08-23 07:49:02,120500
9185,O005054,C0068,P0145,2025-08-21 20:43:26,3,PAY005054,Credit Card,Completed,2025-08-21 21:06:26,의류 상품_145,전자제품,90100,104,이정순,Female,18,2024-02-24,삼척시,S005054,대한통운,Delivered,2025-08-22 04:06:26,2025-08-23 04:06:26,270300
9186,O007665,C0871,P0187,2025-08-21 20:51:45,4,PAY007665,Credit Card,Completed,2025-08-21 20:53:45,화장품 상품_187,가구,70600,41,윤정희,Male,47,2024-01-02,고성군,S007665,대한통운,Delivered,2025-08-22 12:53:45,2025-08-23 12:53:45,282400
9187,O008608,C1406,P0232,2025-08-21 22:20:58,2,PAY008608,Bank Transfer,Completed,2025-08-21 22:30:58,전자제품 상품_232,가구,80000,87,황주원,Female,22,2023-01-05,부천시 오정구,S008608,롯데택배,Preparing,2025-08-21 23:30:58,,160000
9188,O007595,C0975,P0378,2025-08-21 23:33:13,1,PAY007595,Bank Transfer,Completed,2025-08-22 00:06:13,스포츠용품 상품_378,전자제품,82500,133,김지훈,Female,21,2025-03-04,서산시,S007595,한진택배,Delivered,2025-08-22 09:06:13,2025-08-25 09:06:13,82500
9189,O001710,C0309,P0310,2025-08-21 23:38:38,4,PAY001710,Credit Card,Completed,2025-08-22 00:12:38,화장품 상품_310,가구,51700,156,서재현,Female,42,2023-05-11,연천군,S001710,롯데택배,Shipped,2025-08-22 03:12:38,,206800
9190,O003423,C0535,P0224,2025-08-21 23:38:51,4,PAY003423,Mobile Payment,Completed,2025-08-22 00:26:51,화장품 상품_224,의류,92100,122,장진호,Male,56,2024-07-01,광명시,S003423,우체국택배,Preparing,2025-08-22 16:26:51,,368400
9191,O001839,C0257,P0181,2025-08-22 00:46:26,1,PAY001839,Bank Transfer,Completed,2025-08-22 00:57:26,의류 상품_181,가구,80900,174,이민지,Female,66,2023-05-21,고양시,S001839,대한통운,Shipped,2025-08-22 21:57:26,,80900
9192,O005890,C1604,P0329,2025-08-22 10:29:24,3,PAY005890,Mobile Payment,Completed,2025-08-22 10:51:24,식품 상품_329,화장품,75400,137,류지아,Male,17,2025-07-11,부천시 원미구,S005890,우체국택배,Delivered,2025-08-22 14:51:24,2025-08-23 14:51:24,226200
9193,O003527,C1197,P0352,2025-08-22 12:34:19,5,PAY003527,Mobile Payment,Completed,2025-08-22 13:12:19,화장품 상품_352,전자제품,57200,171,송성훈,Male,55,2024-08-29,김포시,S003527,롯데택배,Delivered,2025-08-23 03:12:19,2025-08-24 03:12:19,286000
9194,O006102,C0380,P0091,2025-08-22 13:16:26,2,PAY006102,Credit Card,Completed,2025-08-22 14:03:26,전자제품 상품_91,의류,32200,122,박민재,Female,28,2025-06-26,고양시 일산동구,S006102,한진택배,Delivered,2025-08-22 17:03:26,2025-08-26 17:03:26,64400
9195,O003248,C0266,P0377,2025-08-22 14:10:06,3,PAY003248,Mobile Payment,Completed,2025-08-22 14:26:06,전자제품 상품_377,화장품,84300,69,남현정,Female,52,2025-10-06,성남시 분당구,S003248,대한통운,Delivered,2025-08-22 20:26:06,2025-08-25 20:26:06,252900
9196,O007352,C1382,P0349,2025-08-22 14:20:24,1,PAY007352,Credit Card,Completed,2025-08-22 15:16:24,식품 상품_349,화장품,36300,149,홍윤서,Male,18,2024-05-07,수원시 팔달구,S007352,우체국택배,Shipped,2025-08-22 20:16:24,,36300
9197,O005284,C1663,P0380,2025-08-22 14:53:44,1,PAY005284,Credit Card,Completed,2025-08-22 15:36:44,스포츠용품 상품_380,스포츠용품,14700,3,박지후,Female,28,2024-12-21,아산시,S005284,우체국택배,Cancelled,2025-08-23 01:36:44,,14700
9198,O005085,C0899,P0015,2025-08-22 17:58:20,5,PAY005085,Bank Transfer,Completed,2025-08-22 18:35:20,식품 상품_15,식품,46500,99,차지우,Female,69,2025-07-25,제천시,S005085,한진택배,Delivered,2025-08-23 10:35:20,2025-08-24 10:35:20,232500
9199,O001032,C1656,P0249,2025-08-22 21:21:29,1,PAY001032,Mobile Payment,Failed,,스포츠용품 상품_249,도서,68000,47,김서연,Female,70,2024-01-03,논산시,,,,,,68000
9200,O006738,C1835,P0095,2025-08-22 21:34:57,1,PAY006738,Credit Card,Completed,2025-08-22 22:30:57,식품 상품_95,의류,75400,167,이서연,Female,19,2025-09-01,수원시 영통구,S006738,롯데택배,Delivered,2025-08-23 14:30:57,2025-08-25 14:30:57,75400
9201,O004845,C1931,P0446,2025-08-22 23:21:18,2,PAY004845,Mobile Payment,Completed,2025-08-23 00:07:18,전자제품 상품_446,스포츠용품,69300,150,김영환,Male,50,2023-08-09,성남시 수정구,S004845,롯데택배,Preparing,2025-08-23 20:07:18,,138600
9202,O007575,C0845,P0338,2025-08-23 00:48:37,3,PAY007575,Mobile Payment,Completed,2025-08-23 00:53:37,가구 상품_338,전자제품,64600,50,전성현,Female,53,2023-01-03,성남시,S007575,대한통운,Delivered,2025-08-23 04:53:37,2025-08-28 04:53:37,193800
9203,O000394,C1546,P0405,2025-08-23 02:23:23,5,PAY000394,Mobile Payment,Completed,2025-08-23 03:21:23,식품 상품_405,의류,43900,41,배영희,Female,46,2024-03-16,충주시,S000394,우체국택배,Shipped,2025-08-23 13:21:23,,219500
9204,O005521,C0971,P0014,2025-08-23 02:48:38,4,PAY005521,Bank Transfer,Completed,2025-08-23 03:32:38,전자제품 상품_14,도서,19700,49,노민수,Female,54,2024-07-05,진천군,S005521,롯데택배,Delivered,2025-08-23 10:32:38,2025-08-25 10:32:38,78800
9205,O006901,C1948,P0196,2025-08-23 03:04:57,1,PAY006901,Bank Transfer,Completed,2025-08-23 03:52:57,식품 상품_196,가구,56100,56,신경희,Female,57,2025-08-09,양평군,S006901,우체국택배,Delivered,2025-08-23 06:52:57,2025-08-25 06:52:57,56100
9206,O009844,C0807,P0400,2025-08-23 03:45:43,1,PAY009844,Mobile Payment,Completed,2025-08-23 04:07:43,화장품 상품_400,식품,59200,32,윤중수,Female,44,2023-06-10,천안시 서북구,S009844,한진택배,Delivered,2025-08-23 23:07:43,2025-08-27 23:07:43,59200
9207,O006584,C0996,P0371,2025-08-23 05:17:04,5,PAY006584,Bank Transfer,Completed,2025-08-23 05:57:04,도서 상품_371,의류,47100,128,김미영,Female,38,2023-08-14,수원시 장안구,S006584,롯데택배,Delivered,2025-08-23 16:57:04,2025-08-28 16:57:04,235500
9208,O002728,C1666,P0442,2025-08-23 06:25:20,4,PAY002728,Credit Card,Failed,,전자제품 상품_442,도서,56600,161,김영일,Female,43,2025-03-26,아산시,,,,,,226400
9209,O003468,C1589,P0152,2025-08-23 06:35:36,2,PAY003468,Mobile Payment,Completed,2025-08-23 06:42:36,도서 상품_152,의류,48000,176,김보람,Female,28,2025-04-17,아산시,S003468,한진택배,Delivered,2025-08-23 08:42:36,2025-08-27 08:42:36,96000
9210,O009964,C1797,P0498,2025-08-23 06:42:22,5,PAY009964,Credit Card,Completed,2025-08-23 07:39:22,스포츠용품 상품_498,전자제품,77800,57,이정희,Female,67,2024-06-06,포천시,S009964,한진택배,Shipped,2025-08-23 16:39:22,,389000
9211,O009826,C1063,P0180,2025-08-23 07:24:25,1,PAY009826,Bank Transfer,Completed,2025-08-23 07:53:25,화장품 상품_180,가구,73400,171,양영환,Female,32,2025-06-22,제천시,S009826,롯데택배,Shipped,2025-08-23 15:53:25,,73400
9212,O001110,C0920,P0273,2025-08-23 08:45:56,3,PAY001110,Mobile Payment,Completed,2025-08-23 08:54:56,전자제품 상품_273,가구,89500,33,김지우,Male,50,2023-12-29,성남시 수정구,S001110,롯데택배,Delivered,2025-08-23 18:54:56,2025-08-25 18:54:56,268500
9213,O000420,C1938,P0259,2025-08-23 09:52:12,2,PAY000420,Credit Card,Completed,2025-08-23 10:41:12,식품 상품_259,의류,57000,112,김영자,Male,16,2024-08-25,인제군,S000420,한진택배,Delivered,2025-08-23 21:41:12,2025-08-28 21:41:12,114000
9214,O000545,C0202,P0498,2025-08-23 11:04:53,2,PAY000545,Mobile Payment,Completed,2025-08-23 11:10:53,스포츠용품 상품_498,전자제품,77800,57,문지우,Male,22,2023-11-11,철원군,S000545,한진택배,Delivered,2025-08-24 09:10:53,2025-08-27 09:10:53,155600
9215,O006853,C0728,P0446,2025-08-23 11:30:26,2,PAY006853,Mobile Payment,Completed,2025-08-23 12:09:26,전자제품 상품_446,스포츠용품,69300,150,김지아,Female,25,2022-12-16,고양시 일산서구,S006853,롯데택배,Delivered,2025-08-24 02:09:26,2025-08-28 02:09:26,138600
9216,O003581,C1672,P0072,2025-08-23 14:10:51,3,PAY003581,Bank Transfer,Completed,2025-08-23 14:31:51,전자제품 상품_72,화장품,81900,119,이성진,Male,63,2024-04-19,청주시 청원구,S003581,우체국택배,Delivered,2025-08-24 06:31:51,2025-08-26 06:31:51,245700
9217,O004262,C1280,P0046,2025-08-23 15:14:25,5,PAY004262,Credit Card,Completed,2025-08-23 15:53:25,가구 상품_46,식품,97800,43,김은경,Male,37,2024-05-03,태백시,S004262,한진택배,Preparing,2025-08-23 20:53:25,,489000
9218,O009580,C1353,P0318,2025-08-23 19:52:50,3,PAY009580,Credit Card,Completed,2025-08-23 20:50:50,의류 상품_318,의류,71500,27,김정호,Male,64,2022-10-30,철원군,S009580,우체국택배,Delivered,2025-08-24 13:50:50,2025-08-28 13:50:50,214500
9219,O002620,C1181,P0242,2025-08-23 20:16:00,4,PAY002620,Credit Card,Completed,2025-08-23 20:35:00,스포츠용품 상품_242,스포츠용품,21900,66,박순옥,Male,35,2024-10-14,여주시,S002620,롯데택배,Delivered,2025-08-24 10:35:00,2025-08-26 10:35:00,87600
9220,O003763,C1101,P0391,2025-08-23 20:21:22,2,PAY003763,Credit Card,Completed,2025-08-23 20:35:22,도서 상품_391,전자제품,98900,165,박명숙,Female,33,2024-10-06,옥천군,S003763,한진택배,Delivered,2025-08-24 08:35:22,2025-08-27 08:35:22,197800
9221,O006045,C0155,P0237,2025-08-23 22:59:14,4,PAY006045,Bank Transfer,Completed,2025-08-23 23:38:14,화장품 상품_237,전자제품,22600,77,김지현,Male,32,2023-01-15,당진시,S006045,롯데택배,Shipped,2025-08-24 17:38:14,,90400
9222,O003495,C1216,P0041,2025-08-23 23:07:08,3,PAY003495,Credit Card,Completed,2025-08-23 23:29:08,가구 상품_41,도서,71600,120,이명숙,Male,53,2023-11-22,횡성군,S003495,대한통운,Delivered,2025-08-24 20:29:08,2025-08-28 20:29:08,214800
9223,O007358,C0378,P0209,2025-08-24 00:23:03,2,PAY007358,Credit Card,Completed,2025-08-24 00:54:03,의류 상품_209,전자제품,73400,14,황광수,Male,57,2023-12-18,청주시 상당구,S007358,우체국택배,Delivered,2025-08-24 08:54:03,2025-08-28 08:54:03,146800
9224,O006595,C1641,P0496,2025-08-24 02:54:20,5,PAY006595,Credit Card,Completed,2025-08-24 03:09:20,화장품 상품_496,스포츠용품,29200,113,최춘자,Male,68,2023-06-21,횡성군,S006595,대한통운,Delivered,2025-08-25 01:09:20,2025-08-30 01:09:20,146000
9225,O009722,C0780,P0219,2025-08-24 04:21:04,1,PAY009722,Mobile Payment,Completed,2025-08-24 05:17:04,화장품 상품_219,가구,41900,73,송서현,Male,30,2025-06-01,광명시,S009722,롯데택배,Delivered,2025-08-24 22:17:04,2025-08-25 22:17:04,41900
9226,O008304,C1152,P0247,2025-08-24 06:35:40,3,PAY008304,Credit Card,Completed,2025-08-24 07:04:40,전자제품 상품_247,스포츠용품,85100,150,김영진,Male,43,2023-03-11,서산시,S008304,우체국택배,Delivered,2025-08-24 08:04:40,2025-08-27 08:04:40,255300
9227,O004696,C0100,P0004,2025-08-24 08:14:27,4,PAY004696,Bank Transfer,Completed,2025-08-24 08:26:27,도서 상품_4,화장품,13400,57,김지우,Female,19,2022-12-08,고성군,S004696,한진택배,Delivered,2025-08-25 02:26:27,2025-08-30 02:26:27,53600
9228,O007694,C1016,P0282,2025-08-24 08:16:22,2,PAY007694,Mobile Payment,Completed,2025-08-24 08:56:22,전자제품 상품_282,의류,93900,179,김수빈,Male,33,2025-09-10,양평군,S007694,한진택배,Shipped,2025-08-24 16:56:22,,187800
9229,O007126,C0414,P0226,2025-08-24 16:01:02,2,PAY007126,Bank Transfer,Completed,2025-08-24 16:31:02,화장품 상품_226,전자제품,82200,181,박성수,Male,35,2023-09-15,수원시 팔달구,S007126,롯데택배,Delivered,2025-08-25 05:31:02,2025-08-26 05:31:02,164400
9230,O005635,C0720,P0133,2025-08-24 16:56:04,2,PAY005635,Mobile Payment,Completed,2025-08-24 17:30:04,전자제품 상품_133,화장품,6600,25,고시우,Male,22,2024-09-30,성남시 수정구,S005635,한진택배,Preparing,2025-08-25 11:30:04,,13200
9231,O003602,C0035,P0199,2025-08-24 20:16:56,5,PAY003602,Mobile Payment,Completed,2025-08-24 21:03:56,화장품 상품_199,전자제품,90700,100,김지영,Female,40,2023-05-13,의정부시,S003602,한진택배,Preparing,2025-08-25 20:03:56,,453500
9232,O000959,C1921,P0093,2025-08-24 22:32:35,4,PAY000959,Credit Card,Failed,,식품 상품_93,도서,42600,116,박윤서,Male,57,2024-04-05,의왕시,,,,,,170400
9233,O002493,C0305,P0330,2025-08-25 03:13:47,3,PAY002493,Credit Card,Completed,2025-08-25 04:02:47,스포츠용품 상품_330,화장품,13200,75,하민수,Male,48,2025-01-21,용인시,S002493,한진택배,Delivered,2025-08-25 14:02:47,2025-08-30 14:02:47,39600
9234,O001134,C1378,P0007,2025-08-25 04:51:03,5,PAY001134,Bank Transfer,Completed,2025-08-25 05:37:03,식품 상품_7,의류,32000,21,문영수,Male,55,2023-10-11,부천시 오정구,S001134,대한통운,Preparing,2025-08-26 01:37:03,,160000
9235,O003967,C0377,P0346,2025-08-25 05:02:29,3,PAY003967,Credit Card,Completed,2025-08-25 05:25:29,가구 상품_346,스포츠용품,64800,153,박정훈,Male,38,2025-01-28,화천군,S003967,한진택배,Delivered,2025-08-25 20:25:29,2025-08-30 20:25:29,194400
9236,O008218,C1100,P0117,2025-08-25 05:08:21,1,PAY008218,Credit Card,Completed,2025-08-25 05:30:21,화장품 상품_117,가구,90800,52,김영길,Female,31,2023-02-26,안양시 만안구,S008218,대한통운,Delivered,2025-08-25 18:30:21,2025-08-30 18:30:21,90800
9237,O003764,C1070,P0357,2025-08-25 05:17:34,1,PAY003764,Mobile Payment,Completed,2025-08-25 05:51:34,전자제품 상품_357,식품,85100,199,오경자,Male,58,2023-05-09,단양군,S003764,우체국택배,Delivered,2025-08-25 15:51:34,2025-08-30 15:51:34,85100
9238,O002895,C1872,P0307,2025-08-25 05:40:38,5,PAY002895,Mobile Payment,Failed,,스포츠용품 상품_307,가구,82600,68,김서영,Female,63,2023-05-04,화천군,,,,,,413000
9239,O004717,C0011,P0336,2025-08-25 06:11:12,2,PAY004717,Credit Card,Completed,2025-08-25 06:29:12,스포츠용품 상품_336,식품,51000,176,권서영,Male,53,2025-04-30,태안군,S004717,한진택배,Cancelled,2025-08-26 00:29:12,,102000
9240,O000736,C0738,P0156,2025-08-25 07:43:03,5,PAY000736,Bank Transfer,Completed,2025-08-25 08:37:03,가구 상품_156,화장품,85500,23,문예은,Female,53,2024-08-16,단양군,S000736,우체국택배,Shipped,2025-08-25 23:37:03,,427500
9241,O007906,C1206,P0273,2025-08-25 08:10:05,4,PAY007906,Bank Transfer,Pending,,전자제품 상품_273,가구,89500,33,곽춘자,Female,61,2023-01-17,부여군,,,,,,358000
9242,O007077,C0285,P0102,2025-08-25 08:13:37,1,PAY007077,Credit Card,Completed,2025-08-25 08:17:37,의류 상품_102,식품,14200,157,조지은,Male,51,2023-09-08,양구군,S007077,한진택배,Delivered,2025-08-25 13:17:37,2025-08-29 13:17:37,14200
9243,O002606,C1375,P0164,2025-08-25 08:57:31,5,PAY002606,Credit Card,Completed,2025-08-25 09:15:31,식품 상품_164,스포츠용품,6200,113,김시우,Male,22,2024-07-07,강릉시,S002606,우체국택배,Delivered,2025-08-25 23:15:31,2025-08-26 23:15:31,31000
9244,O008892,C0336,P0363,2025-08-25 11:39:38,3,PAY008892,Bank Transfer,Completed,2025-08-25 12:05:38,의류 상품_363,전자제품,56200,75,송병철,Male,18,2025-08-04,양양군,S008892,한진택배,Cancelled,2025-08-25 15:05:38,,168600
9245,O006253,C0229,P0306,2025-08-25 12:14:13,1,PAY006253,Credit Card,Completed,2025-08-25 13:01:13,화장품 상품_306,식품,23000,70,송경희,Female,32,2023-11-15,철원군,S006253,롯데택배,Delivered,2025-08-26 09:01:13,2025-08-29 09:01:13,23000
9246,O004566,C1907,P0127,2025-08-25 13:37:08,2,PAY004566,Mobile Payment,Completed,2025-08-25 14:09:08,가구 상품_127,화장품,62500,75,김영일,Female,42,2023-08-13,용인시 기흥구,S004566,한진택배,Delivered,2025-08-25 18:09:08,2025-08-26 18:09:08,125000
9247,O000764,C1936,P0392,2025-08-25 15:10:46,2,PAY000764,Bank Transfer,Completed,2025-08-25 15:53:46,화장품 상품_392,식품,92200,4,강경수,Male,68,2023-06-03,진천군,S000764,대한통운,Delivered,2025-08-26 15:53:46,2025-08-28 15:53:46,184400
9248,O005409,C1860,P0363,2025-08-25 16:45:57,4,PAY005409,Credit Card,Completed,2025-08-25 17:00:57,의류 상품_363,전자제품,56200,75,김영순,Female,46,2022-10-24,아산시,S005409,대한통운,Delivered,2025-08-26 02:00:57,2025-08-27 02:00:57,224800
9249,O007349,C1678,P0035,2025-08-25 20:03:36,5,PAY007349,Bank Transfer,Completed,2025-08-25 20:43:36,의류 상품_35,의류,44900,110,양정훈,Male,56,2024-07-27,수원시,S007349,롯데택배,Shipped,2025-08-26 03:43:36,,224500
9250,O004662,C1330,P0023,2025-08-25 20:54:38,2,PAY004662,Bank Transfer,Completed,2025-08-25 20:55:38,도서 상품_23,도서,22800,61,심도현,Male,42,2024-04-08,광명시,S004662,우체국택배,Delivered,2025-08-26 18:55:38,2025-08-29 18:55:38,45600
9251,O003618,C0610,P0417,2025-08-26 04:37:35,4,PAY003618,Mobile Payment,Completed,2025-08-26 04:51:35,전자제품 상품_417,도서,26400,61,조명숙,Male,54,2024-07-21,군포시,S003618,롯데택배,Delivered,2025-08-27 00:51:35,2025-09-01 00:51:35,105600
9252,O002195,C0807,P0294,2025-08-26 06:20:15,3,PAY002195,Credit Card,Completed,2025-08-26 06:48:15,의류 상품_294,의류,36000,170,윤중수,Female,44,2023-06-10,천안시 서북구,S002195,롯데택배,Delivered,2025-08-26 22:48:15,2025-08-28 22:48:15,108000
9253,O003601,C1073,P0007,2025-08-26 06:28:38,4,PAY003601,Mobile Payment,Completed,2025-08-26 07:19:38,식품 상품_7,의류,32000,21,이미숙,Male,45,2023-03-29,포천시,S003601,롯데택배,Shipped,2025-08-26 14:19:38,,128000
9254,O004098,C0426,P0124,2025-08-26 09:14:32,3,PAY004098,Credit Card,Completed,2025-08-26 09:38:32,가구 상품_124,화장품,14000,176,박영일,Female,42,2024-01-22,태백시,S004098,대한통운,Delivered,2025-08-27 08:38:32,2025-09-01 08:38:32,42000
9255,O003737,C1656,P0111,2025-08-26 17:00:33,4,PAY003737,Mobile Payment,Completed,2025-08-26 17:14:33,가구 상품_111,식품,86000,124,김서연,Female,70,2024-01-03,논산시,S003737,한진택배,Cancelled,2025-08-27 02:14:33,,344000
9256,O000100,C0680,P0426,2025-08-26 17:10:15,4,PAY000100,Mobile Payment,Completed,2025-08-26 17:11:15,가구 상품_426,도서,42700,83,강지혜,Female,68,2025-08-06,이천시,S000100,한진택배,Delivered,2025-08-27 14:11:15,2025-08-30 14:11:15,170800
9257,O009808,C1098,P0120,2025-08-26 18:56:19,4,PAY009808,Mobile Payment,Completed,2025-08-26 19:00:19,가구 상품_120,스포츠용품,79700,96,정수민,Female,15,2024-08-04,평창군,S009808,우체국택배,Delivered,2025-08-27 13:00:19,2025-08-28 13:00:19,318800
